;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
1801;2017-12-19 20:30:00;0.08138167451361278;0.08349698100659209;0.08764424;0.07887651;0.077571444;0.077571444;-0.06186918194141099
1802;2017-12-19 20:35:00;0.0814677244329934;0.08354394257241296;0.08767934;0.07893217;0.07762598;0.07762598;-0.05310012077189974
1803;2017-12-19 20:40:00;0.08148157579235342;0.0835532711165421;0.08768715;0.07894113;0.07763475;0.07763475;-0.052032652938629916
1804;2017-12-19 20:45:00;0.08147724908076279;0.08355319825442717;0.087688275;0.07893832;0.07763201;0.07763201;-0.051860670767981176
1805;2017-12-19 20:50:00;0.08141202880877264;0.08352135488621212;0.0876663;0.07889614;0.077590674;0.077590674;-0.05742240806618604
1806;2017-12-19 20:55:00;0.0815080616288838;0.08357356798022375;0.08770533;0.078958265;0.077651545;0.077651545;-0.06179032243770344
1807;2017-12-19 21:00:00;0.08157034349670712;0.08360817579433821;0.08773154;0.07899855;0.07769103;0.07769103;-0.05890449598118507
1808;2017-12-19 21:05:00;0.08149607794752603;0.0835716234413734;0.087706186;0.07895051;0.077643976;0.077643976;-0.062383142239148974
1809;2017-12-19 21:10:00;0.08157773114123124;0.08361634427508827;0.08773978;0.079003334;0.077695705;0.077695705;-0.06373069678134867
1810;2017-12-19 21:15:00;0.08354766647164462;0.08464559146974085;0.08848793;0.08027764;0.07894431;0.07894431;-0.0877899557709707
1811;2017-12-19 21:20:00;0.08517497170903841;0.08549643185367245;0.089106925;0.081330314;0.079975426;0.079975426;-0.1053718797563139
1812;2017-12-19 21:25:00;0.08761663136486451;0.08677208084916266;0.09003451;0.08290978;0.08152214;0.08152214;-0.0839015990022638
1813;2017-12-19 21:30:00;0.09033393472983882;0.08819172003812342;0.091066964;0.084667556;0.08324276;0.08324276;-0.1062336768774088
1814;2017-12-19 21:35:00;0.09062037855670264;0.08834424569770119;0.09118017;0.084852844;0.0834241;0.0834241;-0.09996854394752576
1815;2017-12-19 21:40:00;0.09076958052355136;0.08842525782743482;0.09124151;0.08494937;0.083518565;0.083518565;-0.10372780215896428
1816;2017-12-19 21:45:00;0.09078105006275296;0.08843448845170385;0.09125081;0.08495677;0.08352582;0.08352582;-0.1041774240709401
1817;2017-12-19 21:50:00;0.09086828580794948;0.08848324636360363;0.091288805;0.08501322;0.08358102;0.08358102;-0.10749783311102767
1818;2017-12-19 21:55:00;0.09113712217694447;0.08862669299305201;0.09139555;0.085187115;0.08375119;0.08375119;-0.11596373790701266
1819;2017-12-19 22:00:00;0.09128794595981543;0.08870864652323132;0.09145772;0.08528469;0.0838467;0.0838467;-0.11060252214324252
1820;2017-12-19 22:05:00;0.09131092645368888;0.0887239493397716;0.09147151;0.085299544;0.08386124;0.08386124;-0.10811245697920492
1821;2017-12-19 22:10:00;0.0918066427034604;0.08898570597629668;0.09166411;0.08562022;0.084175006;0.084175006;-0.0987608194954035
1822;2017-12-19 22:15:00;0.0924508827517014;0.08932496809233381;0.09191307;0.086036965;0.084582776;0.084582776;-0.0871984819898799
1823;2017-12-19 22:20:00;0.09310846738660933;0.08967127456310126;0.09216728;0.08646234;0.084998906;0.084998906;-0.07760385479864063
1824;2017-12-19 22:25:00;0.09324819639973067;0.08974765083086778;0.09222565;0.08655273;0.08508732;0.08508732;-0.08333350598662825
1825;2017-12-19 22:30:00;0.09324299914020599;0.08974847863908844;0.09222922;0.086549364;0.085084066;0.085084066;-0.08294387432579597
1826;2017-12-19 22:35:00;0.09373958696598304;0.09001092993203944;0.09242268;0.0868706;0.0853983;0.0853983;-0.0933020732466172
